date,NR_peak_demand,WR_peak_demand,SR_peak_demand,ER_peak_demand,NER_peak_demand,Total_peak_demand,NR_peak_shortage,WR_peak_shortage,SR_peak_shortage,ER_peak_shortage,NER_peak_shortage,Total_peak_shortage
25-May-17,48271,46636,38070,18775,2385,154137,1042,58,0,260,146,1506
7-Mar-18,39713,45947,43744,19808,2157,151369,1125,91,0,0,216,1432
27-Aug-17,51175,41644,35705,20034,2398,150956,1007,93,0,419,265,1783
28-May-17,47617,43785,34780,19225,2532,147938,653,84,0,0,98,835
11-Oct-17,49562,45306,37670,19656,2703,154897,2570,96,0,0,98,2763
7-Jul-17,47862,41075,36888,18639,2450,146914,464,61,44,0,157,726
25-Jan-18,42819,44949,40580,18175,2407,148931,825,112,0,0,48,984
13-Apr-17,44219,48328,39021,19820,2371,153759,759,109,0,23,21,912
11-Sep-17,52374,43269,35486,19508,2405,153043,1648,309,113,250,135,2455
28-Jan-18,43337,44327,40110,18108,2390,148271,667,22,0,0,30,719
27-Nov-17,39175,43899,34493,16937,2247,136752,801,-22,0,0,66,845
1-Oct-17,48198,40622,33585,17361,2098,141865,513,0,0,0,229,742
21-Jun-17,49313,42465,36157,16953,2434,147322,602,92,0,0,121,815
25-Nov-17,40573,46382,39388,16705,2364,145413,501,0,0,0,52,553
10-Jan-18,44544,45712,39621,18414,2416,150708,550,28,0,0,46,623
16-Mar-18,41385,45669,42817,20784,2394,153049,1447,45,0,135,54,1681
8-Oct-17,48255,46229,37053,20462,2647,154646,3765,44,0,350,143,4301
