date,NR_peak_demand,WR_peak_demand,SR_peak_demand,ER_peak_demand,NER_peak_demand,Total_peak_demand,NR_peak_shortage,WR_peak_shortage,SR_peak_shortage,ER_peak_shortage,NER_peak_shortage,Total_peak_shortage
13-Jan-14,35433,37022,30224,14915,1854,119448,1787,123,1559,100,231,3800
26-Nov-13,32829,37159,29372,14419,1819,115598,2987,836,2835,350,213,7221
23-Jan-14,33916,36224,32770,14637,1782,119329,2320,724,1769,100,338,5251
6-Jul-13,38838,32527,28899,15454,1767,117485,4164,459,3387,164,357,8531
12-Apr-13,31868,38633,30220,15012,1573,117306,3365,450,5013,393,401,9622
10-Sep-13,41009,36944,28929,15842,1906,124630,2370,228,754,114,298,3764
20-Jun-13,35684,32267,28727,14301,1846,112825,1710,632,2353,150,192,5037
11-Mar-14,27486,37117,32825,15268,1815,114511,2313,57,1551,213,255,4389
27-Feb-14,35227,35192,33353,15309,1839,120920,1380,223,2234,704,229,4770
2-Apr-13,28291,36791,30828,14308,1659,111877,1694,1073,5663,857,249,9536
16-Jul-13,41304,31710,28469,15714,1857,119054,2402,139,1866,0,289,4696
22-Dec-13,35165,38127,31648,14661,1710,121311,2005,341,1282,100,303,4031
29-May-13,37577,37095,29518,14348,1787,120325,1600,134,3060,220,267,5281
10-Oct-13,38246,35724,30114,15722,1943,121749,3078,98,3137,150,175,6638
24-May-13,37679,37773,31002,14222,1669,122345,2097,252,4058,463,335,7205
30-Jun-13,35223,32752,29113,14232,1870,113190,650,419,2387,0,247,3703
1-Mar-14,31843,33047,32815,15252,1775,114733,2184,389,3275,375,303,6526
26-Aug-13,39621,31094,30412,15123,1735,117985,1965,615,710,0,293,3583
