date,NR_peak_demand,WR_peak_demand,SR_peak_demand,ER_peak_demand,NER_peak_demand,Total_peak_demand,NR_peak_shortage,WR_peak_shortage,SR_peak_shortage,ER_peak_shortage,NER_peak_shortage,Total_peak_shortage
3-Jun-15,38026,39971,31081,15820,2033,126931,1266,215,1367,0,235,3083
17-May-15,40301,41616,30241,15911,2105,130174,1168,171,1357,214,216,3126
15-Aug-15,44568,38857,33416,17304,2134,136279,3309,484,1825,211,293,6122
23-Oct-15,38746,40881,32508,16957,2109,131201,451,224,1200,150,145,2170
18-Aug-15,43486,39798,32581,17496,2098,135459,2314,284,1758,0,307,4663
11-Dec-15,39385,43620,31686,16754,2319,133764,2379,218,1200,0,50,3847
5-Nov-15,38469,45151,34996,16652,2195,137463,1252,381,800,100,124,2657
28-Jul-15,43575,34934,34447,15474,2190,130620,2905,203,350,0,191,3649
8-Nov-15,37979,44089,34529,16948,2251,135796,1796,324,1000,150,126,3396
25-Jul-15,44635,37541,34914,15833,1970,134893,2431,658,313,0,420,3822
26-Feb-16,38391,41541,36259,17553,2111,135855,1034,219,662,272,180,2367
8-Aug-15,45341,39378,35296,17268,2160,139443,3135,161,510,200,195,4201
5-Aug-15,44000,36517,34819,16815,2108,134259,3438,960,538,270,282,5488
7-May-15,40439,41989,31877,16626,1889,132820,3093,414,1704,504,323,6038
13-Jun-15,43370,38302,31193,15983,1987,130835,1807,245,425,72,235,2784
10-Mar-16,36155,42815,37270,17289,2259,135788,953,174,450,300,83,1960
22-Jan-16,41160,40077,33896,15697,2300,133130,2000,176,700,115,82,3073
21-Apr-15,37791,41627,33278,17086,1942,131724,2733,382,1773,566,273,5727
18-Nov-15,35848,41996,29867,16500,2247,126458,106,143,982,0,68,1299
23-Sep-15,39880,40374,34321,16174,2152,132901,1803,786,1470,250,283,4592
15-Nov-15,36863,38773,31217,17143,2347,126343,1393,141,1000,256,67,2857
1-Dec-15,38340,43036,30872,17536,2191,131976,2218,157,1100,100,93,3668
