date,NR_peak_demand,WR_peak_demand,SR_peak_demand,ER_peak_demand,NER_peak_demand,Total_peak_demand,NR_peak_shortage,WR_peak_shortage,SR_peak_shortage,ER_peak_shortage,NER_peak_shortage,Total_peak_shortage
30-Jan-17,38181,42464,34037,16508,2186,133375,501,64,0,0,40,604
2-Jan-17,40444,40024,32298,15932,2210,130908,560,0,0,250,31,841
18-May-16,45683,43950,33589,16441,1833,141496,622,573,300,42,412,1949
17-Aug-16,46875,38868,37701,17766,2381,143591,530,191,30,500,143,1394
15-May-16,44511,44069,34531,17360,2130,142601,2466,169,0,250,203,3088
1-Jun-16,39282,43480,36194,18111,2142,139209,1663,213,0,300,280,2456
28-May-16,42896,42458,36340,16577,2299,140570,504,130,43,0,153,830
27-Mar-17,37400,43612,36475,19007,2169,138663,465,44,0,9,88,606
11-Oct-16,44369,40724,33393,17562,2166,138214,994,0,0,0,118,1112
3-Feb-17,39889,44314,37401,17377,2317,141298,701,66,0,200,49,1016
27-Aug-16,45188,38212,37962,18399,2338,142099,1366,110,0,300,216,1992
1-Sep-16,42462,38526,36549,18616,2340,138492,805,0,0,100,240,1145
17-Jul-16,41402,36713,34955,17644,2304,133018,493,0,0,450,168,1111
19-Nov-16,38521,42150,37466,17029,2234,137400,1103,31,0,0,61,1195
3-Apr-16,36919,41787,36905,17538,2243,135392,1546,72,0,781,76,2475
14-Nov-16,37071,43795,34013,16443,2185,133507,493,0,0,0,45,538
21-Jun-16,46789,40866,34436,18672,2357,143120,986,259,0,200,140,1585
22-Jan-17,43960,43878,35949,17533,2260,143580,973,33,0,0,29,1035
1-Oct-16,46907,42968,35660,18753,2442,146730,2207,91,0,0,176,2474
4-Nov-16,40550,42531,36612,17990,2333,140016,361,59,700,0,105,1225
10-Dec-16,41441,44959,35728,16888,2240,141257,503,0,0,150,47,700
10-Mar-17,36980,44999,38580,17327,2321,140207,487,19,0,0,66,572
9-Nov-16,40261,45830,37116,17494,2251,142953,577,48,200,300,151,1276
13-Apr-16,38912,43815,38632,18862,2244,142465,2240,48,0,0,120,2408
7-Jul-16,45646,37064,34250,17315,2377,136652,1024,31,0,100,117,1272
11-Sep-16,50725,46783,37277,17622,2446,154853,1093,0,0,100,129,1322

